"f0_box","temp","date_collected","sex","pronotum","rwing_length","rwing_width","lwing_length","lwing_width","rep","pron.w.ratio","sw.yn","rearing_density","days_to_hatch"
"D","25","20/08/2021","M",4.13,13.53,"4.62","",NA,"D.25.20/08/2021",0.305247597930525,"Lw",288,14
"D","25","20/08/2021","M",4.05,14.18,"4.73","",NA,"D.25.20/08/2021",0.285613540197461,"Lw",288,14
"D","25","20/08/2021","M",3.9,13.85,"4.7","",NA,"D.25.20/08/2021",0.28158844765343,"Lw",288,14
"D","25","20/08/2021","M",3.98,13.29,"4.74","",NA,"D.25.20/08/2021",0.299473288186607,"Lw",288,14
"D","25","20/08/2021","M",4.08,13.5,"4.55","",NA,"D.25.20/08/2021",0.302222222222222,"Lw",288,14
"D","25","20/08/2021","M",4.05,14.14,"4.67","",NA,"D.25.20/08/2021",0.286421499292786,"Lw",288,14
"D","25","20/08/2021","M",4.04,14.22,"4.63","",NA,"D.25.20/08/2021",0.284106891701828,"Lw",288,14
"D","25","20/08/2021","M",4.08,13.8,"4.75","",NA,"D.25.20/08/2021",0.295652173913043,"Lw",288,14
"D","25","20/08/2021","M",3.86,13.21,"4.49","",NA,"D.25.20/08/2021",0.29220287660863,"Lw",288,14
"D","25","20/08/2021","M",3.84,13.37,"4.59","",NA,"D.25.20/08/2021",0.287210172026926,"Lw",288,14
"D","25","20/08/2021","M",4.04,13.52,"4.84","",NA,"D.25.20/08/2021",0.298816568047337,"Lw",288,14
"D","25","20/08/2021","M",4.02,14.42,"4.75","",NA,"D.25.20/08/2021",0.27877947295423,"Lw",288,14
"D","25","20/08/2021","M",4.05,14.02,"4.6","",NA,"D.25.20/08/2021",0.288873038516405,"Lw",288,14
"D","25","20/08/2021","M",3.95,13.92,"4.7","",NA,"D.25.20/08/2021",0.283764367816092,"Lw",288,14
"D","25","20/08/2021","M",3.86,13.17,"4.45","",NA,"D.25.20/08/2021",0.293090356871678,"Lw",288,14
"D","25","20/08/2021","M",4.18,14,"4.83","",NA,"D.25.20/08/2021",0.298571428571429,"Lw",288,14
"D","25","20/08/2021","M",3.68,12.86,"4.4","",NA,"D.25.20/08/2021",0.286158631415241,"Lw",288,14
"D","25","20/08/2021","M",4.06,13.8,"4.69","",NA,"D.25.20/08/2021",0.294202898550725,"Lw",288,14
"D","25","20/08/2021","M",3.86,12.94,"4.44","",NA,"D.25.20/08/2021",0.298299845440495,"Lw",288,14
"D","25","20/08/2021","M",4.2,14.28,"4.8","",NA,"D.25.20/08/2021",0.294117647058824,"Lw",288,14
"D","25","20/08/2021","M",3.98,13.3,"4.59","",NA,"D.25.20/08/2021",0.299248120300752,"Lw",288,14
"A","25","13/08/2021","F",4.12,14.12,"","",NA,"A.25.13/08/2021",0.291784702549575,"Lw",55,NA
"A","25","13/08/2021","F",4.05,13.25,"","",NA,"A.25.13/08/2021",0.305660377358491,"Lw",55,NA
"A","25","13/08/2021","F",3.99,13.8,"","",NA,"A.25.13/08/2021",0.289130434782609,"Lw",55,NA
"A","25","13/08/2021","F",4.14,14.35,"","",NA,"A.25.13/08/2021",0.288501742160279,"Lw",55,NA
"A","25","13/08/2021","F",4.14,14.03,"","",NA,"A.25.13/08/2021",0.295081967213115,"Lw",55,NA
"A","25","13/08/2021","F",4.17,14.05,"","",NA,"A.25.13/08/2021",0.296797153024911,"Lw",55,NA
"A","25","13/08/2021","F",4.07,13.13,"","",NA,"A.25.13/08/2021",0.30997715156131,"Lw",55,NA
"A","25","13/08/2021","F",3.98,13.73,"","",NA,"A.25.13/08/2021",0.289876183539694,"Lw",55,NA
"A","25","13/08/2021","F",4.16,13.36,"","",NA,"A.25.13/08/2021",0.311377245508982,"Lw",55,NA
"A","25","13/08/2021","F",4.16,13.37,"","",NA,"A.25.13/08/2021",0.31114435302917,"Lw",55,NA
"A","25","13/08/2021","F",4.07,13.47,"","",NA,"A.25.13/08/2021",0.302152932442465,"Lw",55,NA
"A","25","13/08/2021","F",3.9,13.3,"","",NA,"A.25.13/08/2021",0.293233082706767,"Lw",55,NA
"A","25","13/08/2021","F",4.07,14.09,"","",NA,"A.25.13/08/2021",0.288857345635202,"Lw",55,NA
"A","25","13/08/2021","F",3.99,12.64,"","",NA,"A.25.13/08/2021",0.315664556962025,"Lw",55,NA
"A","25","13/08/2021","M",4.16,14.53,"4.89","",NA,"A.25.13/08/2021",0.286304198210599,"Lw",55,NA
"A","25","13/08/2021","M",4.22,14.47,"4.91","",NA,"A.25.13/08/2021",0.291637871458189,"Lw",55,NA
"A","25","13/08/2021","M",3.93,13.27,"4.51","",NA,"A.25.13/08/2021",0.296156744536549,"Lw",55,NA
"A","25","13/08/2021","M",4.06,13.8,"4.66","",NA,"A.25.13/08/2021",0.294202898550725,"Lw",55,NA
"A","25","13/08/2021","M",4.13,13.54,"4.69","",NA,"A.25.13/08/2021",0.305022156573117,"Lw",55,NA
"A","25","13/08/2021","M",4.05,13.74,"4.73","",NA,"A.25.13/08/2021",0.294759825327511,"Lw",55,NA
"A","25","13/08/2021","M",4.19,14.42,"4.77","",NA,"A.25.13/08/2021",0.290568654646325,"Lw",55,NA
"A","25","13/08/2021","M",4.29,14.33,"4.82","",NA,"A.25.13/08/2021",0.29937194696441,"Lw",55,NA
"A","25","13/08/2021","M",4.11,14.25,"4.83","",NA,"A.25.13/08/2021",0.288421052631579,"Lw",55,NA
"A","25","13/08/2021","M",4.17,14.37,"4.77","",NA,"A.25.13/08/2021",0.290187891440501,"Lw",55,NA
"A","25","13/08/2021","M",4.25,14.43,"4.9","",NA,"A.25.13/08/2021",0.294525294525295,"Lw",55,NA
"D","22","31/07/2021","F",4.12,13.75,"","",NA,"D.22.31/07/2021",0.299636363636364,"Lw",126,24
"D","22","31/07/2021","F",4.1,13.36,"","",NA,"D.22.31/07/2021",0.30688622754491,"Lw",126,24
"D","22","31/07/2021","F",4.13,13.6,"","",NA,"D.22.31/07/2021",0.303676470588235,"Lw",126,24
"D","22","31/07/2021","F",3.73,13.39,"","",NA,"D.22.31/07/2021",0.278566094100075,"Lw",126,24
"D","22","31/07/2021","F",4,13.66,"","",NA,"D.22.31/07/2021",0.292825768667643,"Lw",126,24
"D","22","31/07/2021","F",4.01,13.71,"","",NA,"D.22.31/07/2021",0.292487235594457,"Lw",126,24
"D","22","31/07/2021","F",4.07,13.6,"","",NA,"D.22.31/07/2021",0.299264705882353,"Lw",126,24
"D","22","31/07/2021","F",4.02,13.57,"","",NA,"D.22.31/07/2021",0.296241709653648,"Lw",126,24
"D","22","31/07/2021","F",3.77,13.27,"","",NA,"D.22.31/07/2021",0.284099472494348,"Lw",126,24
"D","22","31/07/2021","F",4.09,14.42,"","",NA,"D.22.31/07/2021",0.283633841886269,"Lw",126,24
"D","22","31/07/2021","F",4.05,13.74,"","",NA,"D.22.31/07/2021",0.294759825327511,"Lw",126,24
"D","22","31/07/2021","F",4.02,14.04,"","",NA,"D.22.31/07/2021",0.286324786324786,"Lw",126,24
"D","22","31/07/2021","F",3.96,13.87,"","",NA,"D.22.31/07/2021",0.285508291276136,"Lw",126,24
"D","22","31/07/2021","F",4.22,13.9,"","",NA,"D.22.31/07/2021",0.303597122302158,"Lw",126,24
"D","22","31/07/2021","F",4.16,14.09,"","",NA,"D.22.31/07/2021",0.295244854506742,"Lw",126,24
"D","22","31/07/2021","F",4.07,13.29,"","",NA,"D.22.31/07/2021",0.306245297215952,"Lw",126,24
"D","22","31/07/2021","F",4.07,13.56,"","",NA,"D.22.31/07/2021",0.300147492625369,"Lw",126,24
"D","22","31/07/2021","F",4.05,13.37,"","",NA,"D.22.31/07/2021",0.302916978309648,"Lw",126,24
"D","22","31/07/2021","F",3.82,13.21,"","",NA,"D.22.31/07/2021",0.289174867524603,"Lw",126,24
"D","22","31/07/2021","F",4.12,13.4,"","",NA,"D.22.31/07/2021",0.307462686567164,"Lw",126,24
"D","22","31/07/2021","F",4.01,13.26,"","",NA,"D.22.31/07/2021",0.302413273001508,"Lw",126,24
"D","22","31/07/2021","F",4.04,13.68,"","",NA,"D.22.31/07/2021",0.295321637426901,"Lw",126,24
"D","22","31/07/2021","F",4.01,14.02,"","",NA,"D.22.31/07/2021",0.28601997146933,"Lw",126,24
"D","22","31/07/2021","F",4.02,13.9,"","",NA,"D.22.31/07/2021",0.289208633093525,"Lw",126,24
"D","22","31/07/2021","F",3.86,13.55,"","",NA,"D.22.31/07/2021",0.284870848708487,"Lw",126,24
"D","22","31/07/2021","F",4.09,13.93,"","",NA,"D.22.31/07/2021",0.293610911701364,"Lw",126,24
"D","22","31/07/2021","F",4.11,13.47,"","",NA,"D.22.31/07/2021",0.305122494432071,"Lw",126,24
"D","22","31/07/2021","F",4.05,13.48,"","",NA,"D.22.31/07/2021",0.300445103857567,"Lw",126,24
"D","22","31/07/2021","F",3.98,13.41,"","",NA,"D.22.31/07/2021",0.296793437733035,"Lw",126,24
"D","22","31/07/2021","F",4.05,13.92,"","",NA,"D.22.31/07/2021",0.290948275862069,"Lw",126,24
"D","22","31/07/2021","F",3.96,13.79,"","",NA,"D.22.31/07/2021",0.287164612037708,"Lw",126,24
"D","22","31/07/2021","F",4.21,14.01,"","",NA,"D.22.31/07/2021",0.300499643112063,"Lw",126,24
"D","22","31/07/2021","F",4.05,13.69,"","",NA,"D.22.31/07/2021",0.295836376917458,"Lw",126,24
"D","22","31/07/2021","F",4.18,14.28,"","",NA,"D.22.31/07/2021",0.292717086834734,"Lw",126,24
"D","22","31/07/2021","F",3.97,13.16,"","",NA,"D.22.31/07/2021",0.301671732522796,"Lw",126,24
"D","22","31/07/2021","F",3.95,13.6,"","",NA,"D.22.31/07/2021",0.290441176470588,"Lw",126,24
"D","22","31/07/2021","F",3.88,13.64,"","",NA,"D.22.31/07/2021",0.284457478005865,"Lw",126,24
"D","22","31/07/2021","F",4.1,14.1,"","",NA,"D.22.31/07/2021",0.290780141843972,"Lw",126,24
"D","22","31/07/2021","F",3.9,13.81,"","",NA,"D.22.31/07/2021",0.282404055032585,"Lw",126,24
"D","22","31/07/2021","F",3.67,12.61,"","",NA,"D.22.31/07/2021",0.291038858049167,"Lw",126,24
"D","22","31/07/2021","M",4.32,14.33,"4.76","",NA,"D.22.31/07/2021",0.301465457083043,"Lw",126,24
"D","22","31/07/2021","M",4.1,13.73,"4.66","",NA,"D.22.31/07/2021",0.298616168973052,"Lw",126,24
"D","22","31/07/2021","M",4.15,13.68,"4.67","",NA,"D.22.31/07/2021",0.303362573099415,"Lw",126,24
"D","22","31/07/2021","M",4.16,13.38,"4.91","",NA,"D.22.31/07/2021",0.310911808669656,"Lw",126,24
"D","22","31/07/2021","M",3.84,13.73,"4.8","",NA,"D.22.31/07/2021",0.279679533867444,"Lw",126,24
"D","22","31/07/2021","M",4.14,13.91,"4.77","",NA,"D.22.31/07/2021",0.297627606038821,"Lw",126,24
"D","22","31/07/2021","M",4.03,13.82,"4.75","",NA,"D.22.31/07/2021",0.291606367583213,"Lw",126,24
"D","22","31/07/2021","M",4.24,13.8,"4.83","",NA,"D.22.31/07/2021",0.307246376811594,"Lw",126,24
"D","22","31/07/2021","M",4.16,14.51,"4.82","",NA,"D.22.31/07/2021",0.286698828394211,"Lw",126,24
"D","22","31/07/2021","M",3.99,13.73,"4.71","",NA,"D.22.31/07/2021",0.290604515659141,"Lw",126,24
"D","22","31/07/2021","M",4.18,14.15,"4.82","",NA,"D.22.31/07/2021",0.295406360424028,"Lw",126,24
"D","22","31/07/2021","M",3.98,13.32,"4.68","",NA,"D.22.31/07/2021",0.298798798798799,"Lw",126,24
"D","22","31/07/2021","M",4.17,14.1,"4.8","",NA,"D.22.31/07/2021",0.295744680851064,"Lw",126,24
"D","22","31/07/2021","M",4.2,13.92,"4.74","",NA,"D.22.31/07/2021",0.301724137931034,"Lw",126,24
"D","22","31/07/2021","M",4.23,14.14,"4.94","",NA,"D.22.31/07/2021",0.299151343705799,"Lw",126,24
"D","22","31/07/2021","M",4.11,14,"4.69","",NA,"D.22.31/07/2021",0.293571428571429,"Lw",126,24
"D","22","31/07/2021","M",4.31,14.6,"4.9","",NA,"D.22.31/07/2021",0.295205479452055,"Lw",126,24
"D","22","31/07/2021","M",4.04,13.32,"4.64","",NA,"D.22.31/07/2021",0.303303303303303,"Lw",126,24
"D","22","31/07/2021","M",3.96,13.62,"4.53","",NA,"D.22.31/07/2021",0.290748898678414,"Lw",126,24
"D","22","31/07/2021","M",4.07,13.57,"4.61","",NA,"D.22.31/07/2021",0.299926308032424,"Lw",126,24
"D","22","31/07/2021","M",4.03,13.62,"4.62","",NA,"D.22.31/07/2021",0.295888399412629,"Lw",126,24
"D","22","31/07/2021","M",4.07,13.82,"4.68","",NA,"D.22.31/07/2021",0.294500723589001,"Lw",126,24
"D","22","31/07/2021","M",3.9,13.38,"4.5","",NA,"D.22.31/07/2021",0.291479820627803,"Lw",126,24
"D","22","31/07/2021","M",4.14,14.42,"4.83","",NA,"D.22.31/07/2021",0.287101248266297,"Lw",126,24
"D","22","31/07/2021","M",4.21,14.11,"4.74","",NA,"D.22.31/07/2021",0.298369950389794,"Lw",126,24
"D","22","31/07/2021","M",4.2,14.29,"4.88","",NA,"D.22.31/07/2021",0.293911826452064,"Lw",126,24
"D","22","31/07/2021","M",4.06,14.17,"4.82","",NA,"D.22.31/07/2021",0.28652081863091,"Lw",126,24
"D","22","31/07/2021","M",4.14,13.39,"4.62","",NA,"D.22.31/07/2021",0.309185959671397,"Lw",126,24
"D","22","31/07/2021","M",4.17,13.78,"4.71","",NA,"D.22.31/07/2021",0.302612481857765,"Lw",126,24
"D","22","31/07/2021","M",4.08,13.66,"4.87","",NA,"D.22.31/07/2021",0.298682284040996,"Lw",126,24
"D","22","31/07/2021","M",4.06,14.02,"4.9","",NA,"D.22.31/07/2021",0.289586305278174,"Lw",126,24
"D","22","31/07/2021","M",4.03,14.01,"","",NA,"D.22.31/07/2021",0.287651677373305,"Lw",126,24
"D","22","31/07/2021","M",3.76,13.16,"4.34","",NA,"D.22.31/07/2021",0.285714285714286,"Lw",126,24
"D","22","31/07/2021","M",4.08,13.52,"4.55","",NA,"D.22.31/07/2021",0.301775147928994,"Lw",126,24
"A","25","31/07/2021","M",4.42,13.97,"4.95","",NA,"A.25.31/07/2021",0.316392269148175,"Lw",40,17
"A","25","06/08/2021","M",4.29,8.86,"4.04","",NA,"A.25.06/08/2021",0.484198645598194,"Sw",620,11
"C","28","13/08/2021","M",4.16,9.9,"4.05","",NA,"C.28.13/08/2021",0.42020202020202,"Sw",85,18
"C","28","13/08/2021","M",4.12,6.61,"3.5","9.88",4.05,"C.28.13/08/2021",0.623298033282905,"Sw",85,18
"A","22","31/07/2021","M",4.16,13.4,"4.53","",NA,"A.22.31/07/2021",0.31044776119403,"Lw",27,NA
"A","28","13/08/2021","M",4.28,9.59,"4.13","",NA,"A.28.13/08/2021",0.446298227320125,"Sw",186,14
"C","28","31/07/2021","M",4.26,9.05,"4.1","10.37",4.18,"C.28.31/07/2021",0.470718232044199,"Sw",186,NA
"A","25","31/07/2021","M",4.1,10.04,"4.04","9.34",4.04,"A.25.31/07/2021",0.408366533864542,"Sw",40,17
"A","28","06/08/2021","M",3.89,10.03,"4.19","",NA,"A.28.06/08/2021",0.387836490528415,"Sw",367,11
"A","25","31/08/2021","F",3.87,11.79,"","",NA,"A.25.31/08/2021",0.32824427480916,"Lw",NA,NA
"A","25","31/07/2021","F",3.89,13.31,"","",NA,"A.25.31/07/2021",0.292261457550714,"Lw",40,17
"A","25","31/07/2021","M",4.05,13.83,"4.79","",NA,"A.25.31/07/2021",0.292841648590022,"Lw",40,17
"C","25","31/07/2021","M",4.3,9.76,"4.13","",NA,"C.25.31/07/2021",0.440573770491803,"Sw",103,17
"A","28","06/08/2021","F",3.77,9.27,"","",NA,"A.28.06/08/2021",0.406688241639698,"Sw",367,11
"A","28","06/08/2021","M",4.03,9.59,"4","",NA,"A.28.06/08/2021",0.420229405630866,"Sw",367,11
"A","28","06/08/2021","M",4.08,9.24,"4","10.25",4.06,"A.28.06/08/2021",0.441558441558442,"Sw",367,11
"A","25","31/07/2021","F",3.7,11.23,"","",NA,"A.25.31/07/2021",0.329474621549421,"Lw",40,17
"A","28","31/07/2021","F",3.57,12.45,"","",NA,"A.28.31/07/2021",0.286746987951807,"Lw",47,10
"A","28","31/07/2021","F",3.73,12.15,"","",NA,"A.28.31/07/2021",0.306995884773663,"Lw",47,10
"A","28","31/07/2021","F",3.58,12,"","",NA,"A.28.31/07/2021",0.298333333333333,"Lw",47,10
"A","25","31/07/2021","F",3.69,12.28,"","",NA,"A.25.31/07/2021",0.300488599348534,"Lw",40,17
"A","25","06/08/2021","F",3.79,12.45,"","",NA,"A.25.06/08/2021",0.304417670682731,"Lw",620,11
"A","28","31/07/2021","F",3.58,10.2,"","11.1",NA,"A.28.31/07/2021",0.350980392156863,"Sw",47,10
"A","28","31/07/2021","F",3.72,13.15,"","",NA,"A.28.31/07/2021",0.282889733840304,"Lw",47,10
"B","25","06/08/2021","F",3.84,13.34,"","",NA,"B.25.06/08/2021",0.287856071964018,"Lw",541,14
"B","25","06/08/2021","F",3.89,12.91,"","",NA,"B.25.06/08/2021",0.301316808675445,"Lw",541,14
"B","25","06/08/2021","F",3.98,13.5,"","",NA,"B.25.06/08/2021",0.294814814814815,"Lw",541,14
"B","25","06/08/2021","F",4.09,14.24,"","",NA,"B.25.06/08/2021",0.287219101123595,"Lw",541,14
"B","25","06/08/2021","F",3.81,13.45,"","",NA,"B.25.06/08/2021",0.283271375464684,"Lw",541,14
"B","25","06/08/2021","F",3.89,13.4,"","",NA,"B.25.06/08/2021",0.290298507462687,"Lw",541,14
"B","25","06/08/2021","F",3.83,13.46,"","",NA,"B.25.06/08/2021",0.284546805349183,"Lw",541,14
"B","25","06/08/2021","F",3.8,12.9,"","",NA,"B.25.06/08/2021",0.294573643410853,"Lw",541,14
"B","25","06/08/2021","F",3.95,13.43,"","",NA,"B.25.06/08/2021",0.294117647058824,"Lw",541,14
"B","25","06/08/2021","F",3.78,12.85,"","",NA,"B.25.06/08/2021",0.294163424124514,"Lw",541,14
"B","25","06/08/2021","F",3.91,13.45,"","",NA,"B.25.06/08/2021",0.290706319702602,"Lw",541,14
"B","25","06/08/2021","F",4.11,13.8,"","",NA,"B.25.06/08/2021",0.297826086956522,"Lw",541,14
"B","25","06/08/2021","F",4,13.6,"","",NA,"B.25.06/08/2021",0.294117647058824,"Lw",541,14
"B","25","06/08/2021","F",3.98,14.23,"","",NA,"B.25.06/08/2021",0.279690794096978,"Lw",541,14
"B","25","06/08/2021","F",3.91,13.58,"","",NA,"B.25.06/08/2021",0.287923416789396,"Lw",541,14
"B","25","06/08/2021","F",4.11,13.84,"","",NA,"B.25.06/08/2021",0.296965317919075,"Lw",541,14
"B","25","06/08/2021","F",3.95,13.62,"","",NA,"B.25.06/08/2021",0.290014684287812,"Lw",541,14
"B","25","06/08/2021","F",3.75,12.89,"","",NA,"B.25.06/08/2021",0.290923196276183,"Lw",541,14
"B","25","06/08/2021","F",3.92,13.28,"","",NA,"B.25.06/08/2021",0.295180722891566,"Lw",541,14
"B","25","06/08/2021","F",3.81,12.75,"","",NA,"B.25.06/08/2021",0.298823529411765,"Lw",541,14
"B","25","06/08/2021","F",4.14,14,"","",NA,"B.25.06/08/2021",0.295714285714286,"Lw",541,14
"B","25","06/08/2021","F",3.93,13.38,"","",NA,"B.25.06/08/2021",0.29372197309417,"Lw",541,14
"B","25","06/08/2021","F",3.84,13.18,"","",NA,"B.25.06/08/2021",0.291350531107739,"Lw",541,14
"B","25","06/08/2021","F",3.96,13.46,"","",NA,"B.25.06/08/2021",0.294205052005943,"Lw",541,14
"B","25","06/08/2021","F",3.94,13.44,"","",NA,"B.25.06/08/2021",0.293154761904762,"Lw",541,14
"B","25","06/08/2021","F",3.98,13.35,"","",NA,"B.25.06/08/2021",0.29812734082397,"Lw",541,14
"B","25","06/08/2021","F",4.05,13.36,"","",NA,"B.25.06/08/2021",0.30314371257485,"Lw",541,14
"B","25","06/08/2021","F",4.02,14.21,"","",NA,"B.25.06/08/2021",0.282899366643209,"Lw",541,14
"B","25","06/08/2021","F",4,12.93,"","",NA,"B.25.06/08/2021",0.309358081979892,"Lw",541,14
"B","25","06/08/2021","F",3.76,13.15,"","",NA,"B.25.06/08/2021",0.285931558935361,"Lw",541,14
"B","25","06/08/2021","F",3.86,13.83,"","",NA,"B.25.06/08/2021",0.279103398409255,"Lw",541,14
"B","25","06/08/2021","F",4.09,13.88,"","",NA,"B.25.06/08/2021",0.294668587896254,"Lw",541,14
"B","25","06/08/2021","F",3.85,12.99,"","",NA,"B.25.06/08/2021",0.296381832178599,"Lw",541,14
"B","25","06/08/2021","F",3.86,13.41,"","",NA,"B.25.06/08/2021",0.287844891871738,"Lw",541,14
"B","25","06/08/2021","F",4,13.65,"","",NA,"B.25.06/08/2021",0.293040293040293,"Lw",541,14
"B","25","06/08/2021","F",4.05,13.78,"","",NA,"B.25.06/08/2021",0.293904208998549,"Lw",541,14
"B","25","06/08/2021","F",4.12,13.32,"","",NA,"B.25.06/08/2021",0.309309309309309,"Lw",541,14
"B","25","06/08/2021","F",4.01,14.6,"","",NA,"B.25.06/08/2021",0.274657534246575,"Lw",541,14
"B","25","06/08/2021","M",4.13,14.6,"4.8","",NA,"B.25.06/08/2021",0.282876712328767,"Lw",541,14
"B","25","06/08/2021","M",4.09,13.82,"4.61","",NA,"B.25.06/08/2021",0.295947901591896,"Lw",541,14
"B","25","06/08/2021","M",4.11,13.75,"4.63","",NA,"B.25.06/08/2021",0.298909090909091,"Lw",541,14
"B","25","06/08/2021","M",4.24,14.43,"4.76","",NA,"B.25.06/08/2021",0.293832293832294,"Lw",541,14
"B","25","06/08/2021","M",3.95,13.38,"4.48","",NA,"B.25.06/08/2021",0.295216741405082,"Lw",541,14
"B","25","06/08/2021","M",4.08,13.86,"4.8","",NA,"B.25.06/08/2021",0.294372294372294,"Lw",541,14
"B","25","06/08/2021","M",3.88,13.77,"4.61","",NA,"B.25.06/08/2021",0.281771968046478,"Lw",541,14
"B","25","06/08/2021","M",4.04,13.63,"4.65","",NA,"B.25.06/08/2021",0.296404988994864,"Lw",541,14
"B","25","06/08/2021","M",3.82,13.45,"4.54","",NA,"B.25.06/08/2021",0.284014869888476,"Lw",541,14
"B","25","06/08/2021","M",4.21,14,"4.71","",NA,"B.25.06/08/2021",0.300714285714286,"Lw",541,14
"B","25","06/08/2021","M",3.97,13.74,"4.69","",NA,"B.25.06/08/2021",0.288937409024745,"Lw",541,14
"B","25","06/08/2021","M",4.08,13.77,"4.81","",NA,"B.25.06/08/2021",0.296296296296296,"Lw",541,14
"B","25","06/08/2021","M",4.04,13.67,"4.63","",NA,"B.25.06/08/2021",0.295537673738113,"Lw",541,14
"B","25","06/08/2021","M",3.89,13.62,"4.52","",NA,"B.25.06/08/2021",0.2856093979442,"Lw",541,14
"B","25","06/08/2021","M",4.15,14.3,"4.96","",NA,"B.25.06/08/2021",0.29020979020979,"Lw",541,14
"B","25","06/08/2021","M",3.79,12.89,"4.6","",NA,"B.25.06/08/2021",0.294026377036462,"Lw",541,14
"B","25","06/08/2021","M",3.97,13.29,"4.59","",NA,"B.25.06/08/2021",0.298720842738901,"Lw",541,14
"B","25","06/08/2021","M",4.02,13.58,"4.68","",NA,"B.25.06/08/2021",0.296023564064801,"Lw",541,14
"B","25","06/08/2021","M",3.93,13.22,"4.65","",NA,"B.25.06/08/2021",0.297276853252648,"Lw",541,14
"B","25","06/08/2021","M",4.16,13.84,"4.73","",NA,"B.25.06/08/2021",0.300578034682081,"Lw",541,14
"B","25","06/08/2021","M",4.07,13.7,"4.61","",NA,"B.25.06/08/2021",0.297080291970803,"Lw",541,14
"B","25","06/08/2021","M",4.11,13.9,"4.64","",NA,"B.25.06/08/2021",0.29568345323741,"Lw",541,14
"A","28","20/08/2021","F",4,14.02,"","",NA,"A.28.20/08/2021",0.285306704707561,"Lw",246,NA
"A","28","20/08/2021","F",3.93,13.5,"","",NA,"A.28.20/08/2021",0.291111111111111,"Lw",246,NA
"A","28","20/08/2021","F",4.02,13.74,"","",NA,"A.28.20/08/2021",0.292576419213974,"Lw",246,NA
"A","28","20/08/2021","F",3.74,13.39,"","",NA,"A.28.20/08/2021",0.279312920089619,"Lw",246,NA
"A","28","20/08/2021","F",3.86,13.66,"","",NA,"A.28.20/08/2021",0.282576866764275,"Lw",246,NA
"A","28","20/08/2021","F",3.96,13.61,"","",NA,"A.28.20/08/2021",0.29096252755327,"Lw",246,NA
"A","28","20/08/2021","F",4.06,13.88,"","",NA,"A.28.20/08/2021",0.292507204610951,"Lw",246,NA
"A","28","20/08/2021","F",3.78,13.89,"","",NA,"A.28.20/08/2021",0.272138228941685,"Lw",246,NA
"A","28","20/08/2021","F",3.69,13.08,"","",NA,"A.28.20/08/2021",0.282110091743119,"Lw",246,NA
"A","28","20/08/2021","F",4.07,13.97,"","",NA,"A.28.20/08/2021",0.291338582677165,"Lw",246,NA
"A","28","20/08/2021","F",3.9,13.51,"","",NA,"A.28.20/08/2021",0.288675055514434,"Lw",246,NA
"A","28","20/08/2021","F",3.97,13.13,"","",NA,"A.28.20/08/2021",0.302361005331302,"Lw",246,NA
"A","28","20/08/2021","F",3.96,13.29,"","",NA,"A.28.20/08/2021",0.297968397291196,"Lw",246,NA
"A","28","20/08/2021","F",3.86,12.8,"","",NA,"A.28.20/08/2021",0.3015625,"Lw",246,NA
"A","28","20/08/2021","F",3.97,13.2,"","",NA,"A.28.20/08/2021",0.300757575757576,"Lw",246,NA
"A","28","20/08/2021","F",4.05,13.5,"","",NA,"A.28.20/08/2021",0.3,"Lw",246,NA
"A","28","20/08/2021","F",3.78,13.54,"","",NA,"A.28.20/08/2021",0.27917282127031,"Lw",246,NA
"A","28","20/08/2021","F",4.1,13.75,"","",NA,"A.28.20/08/2021",0.298181818181818,"Lw",246,NA
"A","28","20/08/2021","F",4.03,13.35,"","",NA,"A.28.20/08/2021",0.30187265917603,"Lw",246,NA
"A","28","20/08/2021","F",3.95,13.46,"","",NA,"A.28.20/08/2021",0.293462109955423,"Lw",246,NA
"A","28","20/08/2021","F",3.92,12.93,"","",NA,"A.28.20/08/2021",0.303170920340294,"Lw",246,NA
"A","28","20/08/2021","F",4.19,13.75,"","",NA,"A.28.20/08/2021",0.304727272727273,"Lw",246,NA
"A","28","20/08/2021","F",3.99,13.45,"","",NA,"A.28.20/08/2021",0.296654275092937,"Lw",246,NA
"A","28","20/08/2021","F",4.06,13.66,"","",NA,"A.28.20/08/2021",0.297218155197657,"Lw",246,NA
"A","28","20/08/2021","F",3.89,12.96,"","",NA,"A.28.20/08/2021",0.300154320987654,"Lw",246,NA
"A","28","20/08/2021","F",4.11,13.6,"","",NA,"A.28.20/08/2021",0.302205882352941,"Lw",246,NA
"A","28","20/08/2021","F",4.22,13.61,"","",NA,"A.28.20/08/2021",0.310066127847171,"Lw",246,NA
"A","28","20/08/2021","F",3.78,13.18,"","",NA,"A.28.20/08/2021",0.286798179059181,"Lw",246,NA
"A","28","20/08/2021","F",4.23,13.67,"","",NA,"A.28.20/08/2021",0.309436722750549,"Lw",246,NA
"A","28","20/08/2021","F",4.07,13.49,"","",NA,"A.28.20/08/2021",0.301704966641957,"Lw",246,NA
"A","28","20/08/2021","F",4,13.41,"","",NA,"A.28.20/08/2021",0.298284862043251,"Lw",246,NA
"A","28","20/08/2021","F",4.2,13.73,"","",NA,"A.28.20/08/2021",0.305899490167516,"Lw",246,NA
"A","28","20/08/2021","F",3.89,13.23,"","",NA,"A.28.20/08/2021",0.294028722600151,"Lw",246,NA
"A","28","20/08/2021","F",3.96,13.25,"","",NA,"A.28.20/08/2021",0.298867924528302,"Lw",246,NA
